Dog_Name,Dog_Breed,Location_masked,Latitude_masked,Longitude_masked,Neighborhood
Geno,Pug,"(42.40185719, -71.13409603)",42.40185719,-71.13409603,North Cambridge
George,Maltese,"(42.3933588, -71.13455516)",42.3933588,-71.13455516,North Cambridge
George,Miniature Poodle,"(42.37297956, -71.09385953)",42.37297956,-71.09385953,Wellington-Harrington
George,Chihuahua,"(42.3696826, -71.09496222)",42.3696826,-71.09496222,Wellington-Harrington
George,Yorkie Poo,"(42.37203867, -71.09407348)",42.37203867,-71.09407348,Wellington-Harrington
George,Saluki-Mix,"(42.38644651, -71.14009177)",42.38644651,-71.14009177,Neighborhood Nine
George,Bulldog,"(42.36931427, -71.07958051)",42.36931427,-71.07958051,East Cambridge
George,Tibetan Terrier,"(42.36097955, -71.10800179)",42.36097955,-71.10800179,Cambridgeport
Georgette,Belgian Malinois,"(42.38595963, -71.12799494)",42.38595963,-71.12799494,Neighborhood Nine
Georgia,Labrador Retriever,"(42.36985021, -71.10472658)",42.36985021,-71.10472658,Mid-Cambridge
Georgia,Labrador Retriever Mix,"(42.39109202, -71.12114997)",42.39109202,-71.12114997,North Cambridge
Georgie,Australian Shepherd,"(42.37669128, -71.13219399)",42.37669128,-71.13219399,West Cambridge
Georgie,Border Collie,"(42.37958212, -71.14410453)",42.37958212,-71.14410453,West Cambridge
Georgie,Golden Retriever,"(42.38489125, -71.123984)",42.38489125,-71.123984,Neighborhood Nine
Georgie,Cocker Spaniel,"(42.3781055, -71.1553522)",42.3781055,-71.1553522,Strawberry Hill
Gertie,Poodle,"(42.38672183, -71.13541198)",42.38672183,-71.13541198,Neighborhood Nine
Gertie,LABRADOR Retriever,"(42.36997615, -71.10772246)",42.36997615,-71.10772246,Mid-Cambridge
Gertrude,Great Dane,"(42.38245539, -71.1402826)",42.38245539,-71.1402826,West Cambridge
Geyser,Cocker Spaniel,"(42.3819562, -71.13772322)",42.3819562,-71.13772322,West Cambridge
Geyser,Cocker Spaniel,"(42.38060639, -71.13678819)",42.38060639,-71.13678819,West Cambridge
G.G.,Labrador Retriever,"(42.37647146, -71.12796275)",42.37647146,-71.12796275,West Cambridge
Ghost,German Sheherd,"(42.3916593, -71.14564231)",42.3916593,-71.14564231,Cambridge Highlands
Gia,Mix,"(42.37194816, -71.11125974)",42.37194816,-71.11125974,Mid-Cambridge
Gibson,Australian Shepherd,"(42.37442651, -71.10958442)",42.37442651,-71.10958442,Mid-Cambridge
Gidget,Cocker Spaniel,"(42.37109603, -71.09307721)",42.37109603,-71.09307721,Wellington-Harrington
Gigi,Chihuahua,"(42.37693722, -71.13796717)",42.37693722,-71.13796717,West Cambridge
Gigi,Doberman,"(42.37619221, -71.14414617)",42.37619221,-71.14414617,West Cambridge
Gigi,Miniature Poodle,"(42.38440996, -71.13659777)",42.38440996,-71.13659777,West Cambridge
Gigi,Bichon Frise,"(42.36644561, -71.10636549)",42.36644561,-71.10636549,Riverside
Gigi,Shep,"(42.37846943, -71.13142676)",42.37846943,-71.13142676,West Cambridge
Gil,Feist Mix,"(42.39120085, -71.14570253)",42.39120085,-71.14570253,Cambridge Highlands
Gila,Sheltie,"(42.38231156, -71.13080395)",42.38231156,-71.13080395,Neighborhood Nine
Gilbert,Wheaton Terrier,"(42.4006141, -71.13116318)",42.4006141,-71.13116318,North Cambridge
Giles,Chi Hua Hua Mix,"(42.38488616, -71.1411776)",42.38488616,-71.1411776,West Cambridge
Giles,Cocker Spaniel,"(42.36199579, -71.10954119)",42.36199579,-71.10954119,Cambridgeport
Gilly,English Cocker,"(42.38622689, -71.13425411)",42.38622689,-71.13425411,Neighborhood Nine
Gimli,Boston Terr,"(42.39986884, -71.1339066)",42.39986884,-71.1339066,North Cambridge
Gimli Hunnewell,LABRADOR Retriever,"(42.38364413, -71.13452997)",42.38364413,-71.13452997,West Cambridge
Ginger,Wheaton Terrier,"(42.38636024, -71.12968241)",42.38636024,-71.12968241,Neighborhood Nine
Ginger,Golden Doodle,"(42.37353211, -71.08956038)",42.37353211,-71.08956038,Wellington-Harrington
Ginger,Golden Doodle,"(42.37824471, -71.15107092)",42.37824471,-71.15107092,Strawberry Hill
Ginger,Cattle Dog,"(42.38100966, -71.1426497)",42.38100966,-71.1426497,West Cambridge
Ginger,German Shepherd,"(42.36808068, -71.08096167)",42.36808068,-71.08096167,East Cambridge
Ginger,German Shepherd Dog,"(42.3691115, -71.08119865)",42.3691115,-71.08119865,East Cambridge
Ginger,Boxer,"(42.40064721, -71.13483556)",42.40064721,-71.13483556,North Cambridge
Ginger,Labrador Retriever,"(42.38894857, -71.12166808)",42.38894857,-71.12166808,North Cambridge
Ginger,Cocka Poo,"(42.36017522, -71.10163571)",42.36017522,-71.10163571,Cambridgeport
Ginger,Beagle Mix,"(42.3662833, -71.11382836)",42.3662833,-71.11382836,Riverside
Ginger,Pug,"(42.36994382, -71.08271478)",42.36994382,-71.08271478,East Cambridge
Ginger,Cockerpoo,"(42.37413741, -71.09005148)",42.37413741,-71.09005148,Wellington-Harrington
Ginger,Terrier,"(42.37846743, -71.10874736)",42.37846743,-71.10874736,Agassiz
Ginger,Spitz Mix,"(42.3827438, -71.13717908)",42.3827438,-71.13717908,West Cambridge
Ginger,Beagle,"(42.36341625, -71.11041632)",42.36341625,-71.11041632,Riverside
Ginny,English Pointer,"(42.37419193, -71.10266549)",42.37419193,-71.10266549,Mid-Cambridge
Gio,Pharoah Hound,"(42.36324781, -71.10992909)",42.36324781,-71.10992909,Cambridgeport
Gisli,Australian Cattle Dog,"(42.3666423, -71.08377382)",42.3666423,-71.08377382,East Cambridge
Gitana,Borzoi,"(42.37918467, -71.12739036)",42.37918467,-71.12739036,West Cambridge
Gizmo,Cairn Terrier,"(42.37564248, -71.13209862)",42.37564248,-71.13209862,West Cambridge
Gizmo,Papillion,"(42.36046303, -71.10723594)",42.36046303,-71.10723594,Cambridgeport
Glen Campbell,American Bulldog,"(42.38908885, -71.1227258)",42.38908885,-71.1227258,Neighborhood Nine
Glitch,Australian Shepherd,"(42.36864014, -71.10534403)",42.36864014,-71.10534403,Mid-Cambridge
Gloria,West Highland White Terrier,"(42.38370533, -71.1355341)",42.38370533,-71.1355341,West Cambridge
Gnocchi,Husky,"(42.38589979, -71.13299701)",42.38589979,-71.13299701,Neighborhood Nine
Gnocchi,Belgian Malinois,"(42.39170258, -71.1298528)",42.39170258,-71.1298528,North Cambridge
Gobi,Mixed,"(42.37857121, -71.14565186)",42.37857121,-71.14565186,West Cambridge
Godot,Tibetan Terrier,"(42.3962702, -71.12798713)",42.3962702,-71.12798713,North Cambridge
Golda,Terrier,"(42.39082449, -71.13702328)",42.39082449,-71.13702328,North Cambridge
Golden,Brittany Spaniel,"(42.3853705, -71.1280433)",42.3853705,-71.1280433,Neighborhood Nine
Golden,Cairn Terrier,"(42.38232179, -71.13757933)",42.38232179,-71.13757933,West Cambridge
Goliath,Poodle,"(42.39118986, -71.15502596)",42.39118986,-71.15502596,Cambridge Highlands
Goma,Shiba Inu,"(42.3683204, -71.07320943)",42.3683204,-71.07320943,East Cambridge
Goodwin,Jack Russell Terr Mix,"(42.3857012, -71.11935652)",42.3857012,-71.11935652,Neighborhood Nine
Goofy,Saluki-Mix,"(42.39176149, -71.14673847)",42.39176149,-71.14673847,Cambridge Highlands
Google,Labrador Retriever,"(42.38125071, -71.1200176)",42.38125071,-71.1200176,Neighborhood Nine
Gordo,Pug,"(42.37956239, -71.15391777)",42.37956239,-71.15391777,Strawberry Hill
Goya,Old English Bull Dog,"(42.38453383, -71.1178084)",42.38453383,-71.1178084,Agassiz
Grace,Great Dane,"(42.38169971, -71.11350024)",42.38169971,-71.11350024,Agassiz
Grace,Hound,"(42.38468045, -71.13158412)",42.38468045,-71.13158412,Neighborhood Nine
Grace,Miniature Poodle,"(42.38520125, -71.12762412)",42.38520125,-71.12762412,Neighborhood Nine
Gracie,Mix,"(42.38104334, -71.13998204)",42.38104334,-71.13998204,West Cambridge
Gracie,Labrador Retriever/Golden Mix,"(42.3559273, -71.10768391)",42.3559273,-71.10768391,Cambridgeport
Gracie,Maltipoo,"(42.36930959, -71.09757061)",42.36930959,-71.09757061,The Port
Gracie,Brittany Spaniel,"(42.38144872, -71.13712073)",42.38144872,-71.13712073,West Cambridge
Gracie,Labrador Retriever,"(42.37324672, -71.1016266)",42.37324672,-71.1016266,Mid-Cambridge
Gracie,Labrador Retriever,"(42.39536439, -71.13257857)",42.39536439,-71.13257857,North Cambridge
Gracie,Woodle,"(42.37524738, -71.10938709)",42.37524738,-71.10938709,Mid-Cambridge
Gracie,Sheltie,"(42.38416688, -71.12930603)",42.38416688,-71.12930603,Neighborhood Nine
Gracie,Miniature Australian Shepherd,"(42.36079743, -71.10927799)",42.36079743,-71.10927799,Cambridgeport
Gracie,Labrabor Retriever,"(42.3827435, -71.13755108)",42.3827435,-71.13755108,West Cambridge
Gracie,Labrador Retriever,"(42.38619631, -71.12469563)",42.38619631,-71.12469563,Neighborhood Nine
Gracie,Labrador Retriever,"(42.37050465, -71.10281305)",42.37050465,-71.10281305,Mid-Cambridge
Gracie,German Shepherd Mix,"(42.36695276, -71.10978319)",42.36695276,-71.10978319,Riverside
Gracie,Labrador Retriever,"(42.38192073, -71.12315118)",42.38192073,-71.12315118,Neighborhood Nine
Gracie,Yorkshire Terrier,"(42.38364338, -71.1331658)",42.38364338,-71.1331658,Neighborhood Nine
Gracie,,"(42.38459598, -71.13289053)",42.38459598,-71.13289053,Neighborhood Nine
Gracie,Golden Doodle,"(42.37072437, -71.11351062)",42.37072437,-71.11351062,Mid-Cambridge
Gracie Irene,Scottish Terrier,"(42.3647326, -71.08385454)",42.3647326,-71.08385454,East Cambridge
Gracie Irene,Scottish Terrier,"(42.36316203, -71.08313521)",42.36316203,-71.08313521,East Cambridge
Gracie Krum,"Goldendoodle, Mini","(42.36175316, -71.10735976)",42.36175316,-71.10735976,Cambridgeport
Grady,Beagle,"(42.37225329, -71.08381992)",42.37225329,-71.08381992,East Cambridge
Gram,Hound Mix,"(42.38502328, -71.13526201)",42.38502328,-71.13526201,West Cambridge
Gramsci,Terrier,"(42.37304022, -71.09567503)",42.37304022,-71.09567503,Wellington-Harrington
Gregor Ford Bacon,Longhair Dachshund,"(42.37879183, -71.12235672)",42.37879183,-71.12235672,Neighborhood Nine
Gremlin,Shih Poo,"(42.36946134, -71.07260921)",42.36946134,-71.07260921,East Cambridge
Greta,Gsd,"(42.36521359, -71.08389153)",42.36521359,-71.08389153,East Cambridge
Greta,Pit Bull,"(42.39749724, -71.13232088)",42.39749724,-71.13232088,North Cambridge
Griffin,Spaniel,"(42.37643787, -71.12494192)",42.37643787,-71.12494192,West Cambridge
Griffin,Lhasa Apso,"(42.39163917, -71.13236587)",42.39163917,-71.13236587,North Cambridge
Griffin,Scottish Terrier,"(42.38996143, -71.13470863)",42.38996143,-71.13470863,Neighborhood Nine
Griffy,Spinone,"(42.37741457, -71.14046525)",42.37741457,-71.14046525,West Cambridge
Grizz,German Shorthaired Pointer,"(42.36801156, -71.10822596)",42.36801156,-71.10822596,Riverside
Grizz,New Foundlander,"(42.37127517, -71.10819537)",42.37127517,-71.10819537,Mid-Cambridge
Gromit,Beagle,"(42.37822445, -71.10906064)",42.37822445,-71.10906064,Agassiz
Gronk,Lab / Shep,"(42.37008397, -71.08645053)",42.37008397,-71.08645053,East Cambridge
Gruff,Jack Russell Terrier,"(42.36551245, -71.09214914)",42.36551245,-71.09214914,The Port
Gruffydd,Sheltie,"(42.36570616, -71.09386171)",42.36570616,-71.09386171,The Port
Gryphon,Schnauzer,"(42.38747952, -71.12105265)",42.38747952,-71.12105265,Neighborhood Nine
Guava,Pug,"(42.36835337, -71.10334799)",42.36835337,-71.10334799,Mid-Cambridge
Guinness,Labrador Retriever,"(42.39494699, -71.1559036)",42.39494699,-71.1559036,Cambridge Highlands
Guinness,HAVANESE,"(42.39425655, -71.13688996)",42.39425655,-71.13688996,North Cambridge
Guinness,Labrador Retriever Mix,"(42.37637084, -71.1429511)",42.37637084,-71.1429511,West Cambridge
Guinness Wildman,Mix,"(42.39688829, -71.13384877)",42.39688829,-71.13384877,North Cambridge
Gumbo,Cattle Dog Mix,"(42.3672921, -71.1066105)",42.3672921,-71.1066105,Riverside
Gummi Bear,Cockerpoo,"(42.37642053, -71.15003393)",42.37642053,-71.15003393,Strawberry Hill
Gunner,Cocker Spaniel,"(42.40265202, -71.13544395)",42.40265202,-71.13544395,North Cambridge
Gunner,German Shorthair Pointer,"(42.40071963, -71.13441909)",42.40071963,-71.13441909,North Cambridge
Gunther,German Shepherd,"(42.36331945, -71.11305818)",42.36331945,-71.11305818,Riverside
Gus,Shih Tzu Mix,"(42.36636451, -71.10967922)",42.36636451,-71.10967922,Riverside
Gus,Labrador Retriever,"(42.37516193, -71.14612037)",42.37516193,-71.14612037,West Cambridge
Gus,Pomeranian,"(42.38726082, -71.12967196)",42.38726082,-71.12967196,Neighborhood Nine
Gus,Lab Basset Mix,"(42.36281649, -71.11306484)",42.36281649,-71.11306484,Cambridgeport
Gus,Cockerpoo,"(42.37132942, -71.10622901)",42.37132942,-71.10622901,Mid-Cambridge
Gus,Bernese Mountain Dog,"(42.3766064, -71.1322488)",42.3766064,-71.1322488,West Cambridge
Gus,West Highland White Terrier,"(42.37190996, -71.10947982)",42.37190996,-71.10947982,Mid-Cambridge
Gus,French Bulldog,"(42.35673811, -71.11107739)",42.35673811,-71.11107739,Cambridgeport
Gus,Tibetan Spaniel,"(42.37250097, -71.11000681)",42.37250097,-71.11000681,Mid-Cambridge
Gus,Terrier,"(42.39515218, -71.1312828)",42.39515218,-71.1312828,North Cambridge
Gus,Shetland Sheepdog,"(42.35562369, -71.10690815)",42.35562369,-71.10690815,Cambridgeport
Gus,Poodle,"(42.38292314, -71.13679374)",42.38292314,-71.13679374,West Cambridge
Gussy,Boxer,"(42.3761717, -71.15454045)",42.3761717,-71.15454045,Strawberry Hill
Gustave,Labrador Retriever,"(42.36697835, -71.09379302)",42.36697835,-71.09379302,The Port
Guthrey,,"(42.37140111, -71.09911016)",42.37140111,-71.09911016,The Port
Gyoza,Boston Terrier,"(42.37076459, -71.07962795)",42.37076459,-71.07962795,East Cambridge
Gypsy,Labrador Retriever,"(42.37512283, -71.13136873)",42.37512283,-71.13136873,West Cambridge
Habanero,Australian Cattle Dog Mix,"(42.36379246, -71.11035694)",42.36379246,-71.11035694,Riverside
Haddie,Manchester Terrier,"(42.38409862, -71.11912876)",42.38409862,-71.11912876,Neighborhood Nine
Hailey,Dachshund,"(42.36360114, -71.11319005)",42.36360114,-71.11319005,Riverside
Hailey,Hound / Lab Mix,"(42.38410957, -71.13414092)",42.38410957,-71.13414092,West Cambridge
Haku,Mix,"(42.3739894, -71.09091727)",42.3739894,-71.09091727,Wellington-Harrington
Haley,Labrador Retriever,"(42.37117893, -71.11507911)",42.37117893,-71.11507911,Riverside
Halle,Geman Shepard,"(42.39968675, -71.1287017)",42.39968675,-71.1287017,NA
Hallie,Mix,"(42.38186309, -71.14102122)",42.38186309,-71.14102122,West Cambridge
Hallie,Havanese,"(42.37214719, -71.11094952)",42.37214719,-71.11094952,Mid-Cambridge
Hamish,Labrador Retriever,"(42.39088065, -71.15686047)",42.39088065,-71.15686047,Cambridge Highlands
Hamish,Beagle,"(42.37176693, -71.07923309)",42.37176693,-71.07923309,East Cambridge
Hamlet,Bernese Mountain Dog,"(42.38454808, -71.13396609)",42.38454808,-71.13396609,Neighborhood Nine
Hamza,Samoyed,"(42.38625604, -71.12661342)",42.38625604,-71.12661342,Neighborhood Nine
Hana,Chihuahua Mix,"(42.38064873, -71.15242053)",42.38064873,-71.15242053,Strawberry Hill
Hana,Chihuahua,"(42.38065103, -71.15324119)",42.38065103,-71.15324119,Strawberry Hill
Hana,Australian Shepherd,"(42.37160737, -71.0737467)",42.37160737,-71.0737467,East Cambridge
Hancock,Red Nose Pit Bull,"(42.39949563, -71.13366488)",42.39949563,-71.13366488,North Cambridge
Hank,English Lab,"(42.39392128, -71.12568139)",42.39392128,-71.12568139,North Cambridge
Hank,Boston Terrier,"(42.39615007, -71.1477259)",42.39615007,-71.1477259,North Cambridge
Hank,Brittany Spaniel,"(42.37102455, -71.08834901)",42.37102455,-71.08834901,Wellington-Harrington
Hanna,Cocker Spaniel,"(42.38276644, -71.12413976)",42.38276644,-71.12413976,Neighborhood Nine
Hanna,Terrier Mix,"(42.37398276, -71.13303024)",42.37398276,-71.13303024,West Cambridge
Hanna,Cocker Spaniel,"(42.38520852, -71.12406498)",42.38520852,-71.12406498,Neighborhood Nine
Hannah,Wheaten Terrier,"(42.36517807, -71.09751151)",42.36517807,-71.09751151,The Port
Hannah,German Shepherd/Lab,"(42.3690498, -71.10449768)",42.3690498,-71.10449768,Mid-Cambridge
Hans,Gsd,"(42.36798562, -71.07379791)",42.36798562,-71.07379791,East Cambridge
Hapi,Mix,"(42.3816365, -71.1145853)",42.3816365,-71.1145853,Agassiz
Hapi,Labrador Retriever,"(42.37124896, -71.10036164)",42.37124896,-71.10036164,Mid-Cambridge
Haplo,Chow,"(42.3975049, -71.13165035)",42.3975049,-71.13165035,North Cambridge
Haplo,Kelpie,"(42.36748672, -71.08368031)",42.36748672,-71.08368031,East Cambridge
Happy,Terrier,"(42.3866461, -71.13696287)",42.3866461,-71.13696287,Neighborhood Nine
Happy,Jack Russel Terrier,"(42.36549433, -71.11048915)",42.36549433,-71.11048915,Riverside
Happy,Mix,"(42.3782432, -71.14400718)",42.3782432,-71.14400718,West Cambridge
Harbor,Golden Doodle,"(42.38421903, -71.11405238)",42.38421903,-71.11405238,Agassiz
Harck,Great Pyrenees Mix,"(42.36992301, -71.08168508)",42.36992301,-71.08168508,East Cambridge
Hardy,Beagle Mix,"(42.3749087, -71.14317261)",42.3749087,-71.14317261,West Cambridge
Harley,Old English Sheepdog,"(42.37531287, -71.10833543)",42.37531287,-71.10833543,Mid-Cambridge
Harper,Labrador Retriver,"(42.36727487, -71.11079051)",42.36727487,-71.11079051,Riverside
Harper,American Eskimo Spitz,"(42.3766656, -71.11079539)",42.3766656,-71.11079539,Mid-Cambridge
Harper,Labrador Retriever,"(42.39156674, -71.13242584)",42.39156674,-71.13242584,North Cambridge
Harriet,Jack Russell/Corgi,"(42.37700782, -71.14658571)",42.37700782,-71.14658571,West Cambridge
Harrison,Poodle,"(42.37178438, -71.11446136)",42.37178438,-71.11446136,Mid-Cambridge
Harry,Bearded Collie,"(42.3948197, -71.13407868)",42.3948197,-71.13407868,North Cambridge
Harry,Dachshund,"(42.38198711, -71.13308702)",42.38198711,-71.13308702,West Cambridge
Harry,Terrier,"(42.36731392, -71.0968398)",42.36731392,-71.0968398,The Port
Harry,Lakeland Terrier,"(42.3815016, -71.12132045)",42.3815016,-71.12132045,Neighborhood Nine
Harry,Yorksire Terrier,"(42.38500992, -71.12182035)",42.38500992,-71.12182035,Neighborhood Nine
Harry,Yorkie Poo,"(42.36566412, -71.09388053)",42.36566412,-71.09388053,The Port
Harry,Miniature Dachshund,"(42.38459007, -71.11866686)",42.38459007,-71.11866686,Agassiz
Harry,Dachshund,"(42.36297053, -71.11126773)",42.36297053,-71.11126773,Cambridgeport
Harry,Sheep Dog,"(42.3788677, -71.13408955)",42.3788677,-71.13408955,West Cambridge
Harry,Leonberger,"(42.37031421, -71.0997854)",42.37031421,-71.0997854,The Port
Harry,Australian Terrier,"(42.37714151, -71.13168355)",42.37714151,-71.13168355,West Cambridge
Harvey,Labrador Retriever,"(42.3962459, -71.13171037)",42.3962459,-71.13171037,North Cambridge
Harvey,Cockapoo,"(42.36689474, -71.10483247)",42.36689474,-71.10483247,Mid-Cambridge
Harvey,Poodle,"(42.38074234, -71.15275348)",42.38074234,-71.15275348,Strawberry Hill
Harvey,Miniature Pinscher,"(42.38537992, -71.13109018)",42.38537992,-71.13109018,Neighborhood Nine
Hatsy Marmalade,Boston Terrier,"(42.38158409, -71.14082209)",42.38158409,-71.14082209,West Cambridge
Hattie,Labrador Retriever,"(42.35766032, -71.11235449)",42.35766032,-71.11235449,Cambridgeport
Hawkeye,Labrador Retriever,"(42.3807924, -71.12060174)",42.3807924,-71.12060174,Neighborhood Nine
Haze,Pit Bull,"(42.39416057, -71.13143295)",42.39416057,-71.13143295,North Cambridge
Hazel,Corgi,"(42.3667213, -71.09819604)",42.3667213,-71.09819604,The Port
Hazel,Catahoula,"(42.36143617, -71.11132166)",42.36143617,-71.11132166,Cambridgeport
Hazel,Australian Cattle Dog,"(42.37814645, -71.11245002)",42.37814645,-71.11245002,Agassiz
Hazel,Labradoddle,"(42.36064127, -71.1062091)",42.36064127,-71.1062091,Cambridgeport
Hazel,Weimaramer,"(42.37246711, -71.09719582)",42.37246711,-71.09719582,Wellington-Harrington
Hazel,Golden Retriever,"(42.37523444, -71.1437383)",42.37523444,-71.1437383,West Cambridge
Hazel,Husky Mix,"(42.39073815, -71.13815069)",42.39073815,-71.13815069,Neighborhood Nine
Heather,Shetland Sheepdog,"(42.38059579, -71.12155122)",42.38059579,-71.12155122,Neighborhood Nine
Hedy Bouquet,French Bulldog,"(42.37624319, -71.14732669)",42.37624319,-71.14732669,West Cambridge
Heidi,Newfoundland,"(42.38586971, -71.1296347)",42.38586971,-71.1296347,Neighborhood Nine
Heidi,Saluki-Mix,"(42.37623226, -71.14547974)",42.37623226,-71.14547974,West Cambridge
Heidi,Terrier,"(42.36380341, -71.10288315)",42.36380341,-71.10288315,Cambridgeport
Heidi,Dachshund,"(42.36854639, -71.10112671)",42.36854639,-71.10112671,The Port
Hemingway,Vizsla,"(42.36642466, -71.09220886)",42.36642466,-71.09220886,Wellington-Harrington
Henderson,Labrador Retriever,"(42.36106651, -71.10752561)",42.36106651,-71.10752561,Cambridgeport
Hendrix,Labrador Retriever,"(42.35893488, -71.11168248)",42.35893488,-71.11168248,Cambridgeport
