ID#,Name,Breed,Transaction,,
4890891,Kahara               ,Akita,3/17/2008,,
4890892,Kiara                  ,Staffordshire Bull Terrier,3/18/2008,,
4890893,Beauty Terry      ,Chihuahua,3/18/2008,,
4890894,Bentley               ,American Staffordshire Terrier,3/20/2008,,
4890895,Bella                   ,Shepherd Mix,3/24/2008,,
4890896,Gunnar               ,German Shepherd Dog,3/27/2008,,
4890897,Tyler                   ,Cocker Spaniel,3/31/2008,,
4890898,Daisy                  ,Boxer,3/31/2008,,
4890899,Poochie              ,Chihuahua,4/3/2008,,
4890900,                           ,American Staffordshire Terrier,4/4/2008,,
4890901,Taylor                 ,Shepherd Mix,4/7/2008,,
4890902,Tucker                ,Shepherd Mix,4/7/2008,,
4890904,Zeus                   ,Boxer,4/7/2008,,
4890905,Jake                   ,Terrier,4/8/2008,,
4890906,Buck                   ,Labrador Mix,4/9/2008,,
4890907,Tyson                 ,Labrador Retriever,4/10/2008,,
4890908,Lady                   ,Poodle,1/12/2009,,
4890909,Floyd                  ,Beagle,4/11/2008,,
4890910,Katie                  ,Welsh Corgi (Pembroke),4/14/2008,,
4890911,Dorough             ,Mastiff,4/14/2008,,
4890912,Madison             ,Mastiff,4/14/2008,,
4890913,Scooby               ,Labrador Mix,4/14/2008,,
4890914,Roxy                  ,Labrador Mix,4/16/2008,,
4890915,Lucy                   ,American Bulldog,4/3/2019,,
4890917,Troy                   ,American Staffordshire Terrier,4/17/2008,,
4890918,Doc                    ,Lhasa Apso,4/18/2008,,
4890920,Ginger                ,Pug,4/18/2008,,
4890921,Prince                ,Miniature Pinscher,4/22/2008,,
4890922,Cosmo               ,Sheepdog,4/22/2008,,
4890923,Abbie                 ,Pekingese,4/22/2008,,
4890924,Bruno                 ,American Staffordshire Terrier,4/28/2008,,
4890925,Sprite                 ,Terrier,4/28/2008,,
4890926,Sampson           ,American Staffordshire Terrier,4/28/2008,,
4890927,Sam                   ,Labrador Retriever,4/28/2008,,
4890928,Zsa Zsa              ,Shih Tzu,4/29/2008,,
4890929,Coco                  ,Sheepdog,4/30/2008,,
4890930,Echo                  ,Labrador Mix,5/1/2008,,
4890931,Toby                   ,Beagle,5/1/2008,,
4890932,Lambert             ,Pekingese,5/1/2008,,
4890933,Sugar                 ,Labrador Mix,5/1/2008,,
4890934,Charlie               ,Cocker Spaniel,5/1/2008,,
4890935,Morgan              ,Labrador Mix,5/2/2008,,
4890936,Neka                  ,Collie,5/2/2008,,
4890937,Max                    ,Mastiff,5/2/2008,,
4890938,Bella                   ,Labrador Retriever,5/2/2008,,
4890939,Goldie                ,Shih Tzu,5/5/2008,,
4890940,Tiger Singh        ,Boxer,5/5/2008,,
4890941,Anya                  ,Poodle,5/6/2008,,
4890942,Kierra                 ,German Shepherd Dog,5/6/2008,,
4890943,Rocco                ,American Staffordshire Terrier,5/6/2008,,
4890944,Shadow              ,Miniature Schnauzer,5/6/2008,,
4890945,Zeezee               ,Shih Tzu,5/7/2008,,
4890946,Maui                   ,Poodle,5/7/2008,,
4890947,Sigmund            ,Labrador Retriever,5/7/2008,,
4890948,Django               ,Labrador Mix,5/7/2008,,
4890949,Mocha                ,Rottweiler Mix,5/8/2008,,
4890950,Buddy                ,American Staffordshire Terrier,5/12/2008,,
4890951,Maia                   ,Labrador Retriever,5/12/2008,,
4890952,Luna Kurick        ,Cane Corso,5/12/2008,,
4890953,Hazel                 ,American Staffordshire Terrier,5/13/2008,,
4890954,Jack                   ,American Staffordshire Terrier,5/15/2008,,
4890955,Princess Ava      ,American Staffordshire Terrier,5/15/2008,,
4890956,Memphis            ,Shepherd Mix,5/16/2008,,
4890957,Winston              ,Terrier,5/16/2008,,
4890958,Chaos                ,American Staffordshire Terrier,5/16/2008,,
4890959,Scamp               ,Papillon,5/19/2008,,
4890960,Charlie               ,Beagle,5/19/2008,,
4890961,Bear                   ,"Poodle, toy",5/21/2008,,
4890962,Peaches             ,American Staffordshire Terrier,6/12/2008,,
4890963,Angel                 ,American Staffordshire Terrier,5/21/2008,,
4890964,Clubber              ,German Shepherd Dog,5/23/2008,,
4890965,Smokey              ,American Staffordshire Terrier,5/23/2008,,
4890966,Ozzie                 ,Labrador Retriever,5/23/2008,,
4890967,Max                    ,American Bulldog,5/23/2008,,
4890968,                           ,Boxer,5/23/2008,,
4890969,                           ,Boxer,5/23/2008,,
4890970,Brady                 ,Pug,5/27/2008,,
4890971,Jewel                 ,Shepherd Mix,5/27/2008,,
4890972,Chucky               ,Terrier Mix,5/29/2008,,
4890973,Puppy                ,Shih Tzu,5/29/2008,,
4890974,Maggie               ,Maltese,5/30/2008,,
4890975,Papi                   ,American Staffordshire Terrier,5/30/2008,,
4890976,Baby                  ,Lhasa Apso,6/2/2008,,
4890977,Sabbath             ,American Staffordshire Terrier,6/6/2008,,
4890979,Bandit                ,"Poodle, toy",6/12/2008,,
4890980,Snickers             ,Beagle,6/12/2008,,
4890982,Josie                  ,"Poodle, minature",6/13/2008,,
4890983,Clyde                 ,Husky Mix,6/16/2008,,
4890984,Bonnie               ,Labrador Mix,6/16/2008,,
4890985,Duncan              ,American Staffordshire Terrier,6/16/2008,,
4890987,Mya                    ,Rottweiler Mix,6/17/2008,,
4890988,Tinkerbell           ,Rottweiler,6/18/2008,,
4890989,Copper               ,Collie Mix,6/19/2008,,
4890990,Alpha                 ,Bichon Frise,6/19/2008,,
4890991,Gustave             ,Beagle,6/19/2008,,
4890992,Zoe                    ,Labrador Mix,6/19/2008,,
4890993,Poncho              ,Chihuahua,6/19/2008,,
4890994,Pharah Miles      ,American Staffordshire Terrier,6/19/2008,,
4890995,Nakita                ,American Staffordshire Terrier,6/20/2008,,
4890996,Buddy                ,Golden Retriever,6/23/2008,,
4890997,Buddy                ,Rottweiler,6/24/2008,,
4890998,Princess             ,Yorkshire Terrier,6/24/2008,,
4890999,Beng                  ,Old English Sheepdog,6/24/2008,,
4891000,Jada                   ,Miniature Pinscher,6/26/2008,,
4897854,Elvis                   ,Labrador Mix,6/28/2010,,
4899325,Gucci                 ,American Staffordshire Terrier,9/10/2009,,
4905746,Vixon                  ,Poodle,9/6/2008,,
4912577,Cheyenne          ,Shepherd Mix,2/8/2008,,
4947944,Angel                 ,Labrador Mix,9/14/2008,,
4948025,Kelsey                ,Cocker Spaniel,5/16/2008,,
4948100,Precious             ,Other Mixed Breed,6/6/2008,,
4948284,                           ,Labrador Retriever,8/8/2008,,
4948308,Mitch                  ,Shepherd Mix,7/31/2009,,
4948393,Charlie               ,Boxer,9/5/2008,,
4980978,Roxie                 ,Rottweiler,6/11/2008,,
4988901,Bullet                  ,Labrador Mix,6/26/2008,,
4988902,Princess Jade    ,Terrier Mix,6/27/2008,,
4988903,Papa                  ,American Staffordshire Terrier,6/27/2008,,
4988904,Ando                  ,German Shepherd Dog,6/27/2008,,
4988905,Mufasa               ,Rottweiler Mix,6/30/2008,,
4988906,Mandy                ,Other Mixed Breed,7/1/2008,,
4988907,Rosie                 ,Chihuahua,7/1/2008,,
4988908,Shy                    ,Chihuahua,7/1/2008,,
4988909,Carley                ,Welsh Corgi (Cardigan),7/1/2008,,
4988910,Yeyi                    ,Chihuahua,7/1/2008,,
4988911,Chituh                ,Chihuahua,7/1/2008,,
4988912,Baby Girl            ,American Staffordshire Terrier,7/1/2008,,
4988913,Moochie             ,German Shepherd Dog,7/2/2008,,
4988914,Dutchie              ,Akita,7/2/2008,,
4988915,Blondie               ,Husky Mix,7/2/2008,,
4988916,Zienna Hauser   ,Boxer,7/2/2008,,
4988917,Princess             ,American Staffordshire Terrier,7/3/2008,,
4988919,Kalee                 ,Yorkshire Terrier,7/7/2008,,
4988920,Zeppelin De George            ,Miniature Schnauzer,7/7/2008,,
4988921,Roscoe              ,Rottweiler,7/7/2008,,
4988922,Caesar               ,American Staffordshire Terrier,7/7/2008,,
4988923,Nala                   ,American Staffordshire Terrier,7/7/2008,,
4988924,Dutchess            ,American Staffordshire Terrier,7/7/2008,,
4988925,Joey                   ,American Staffordshire Terrier,7/8/2008,,
4988926,Harley                ,Labrador Mix,7/9/2008,,
4988927,Lucky                 ,Staffordshire Bull Terrier,7/10/2008,,
4988928,Rosco                ,Staffordshire Bull Terrier,7/10/2008,,
4988929,Simba                ,Pomeranian,7/10/2008,,
4988930,Lexy                   ,American Staffordshire Terrier,7/10/2008,,
4988931,Gus                    ,Labrador Retriever,7/11/2008,,
4988932,Trigger Dawg     ,Terrier Mix,7/14/2008,,
4988933,Gracie                ,Labrador Retriever,7/14/2008,,
4988934,Toby                   ,Maltese,7/15/2008,,
4988935,Buck                   ,Other Mixed Breed,7/15/2008,,
4988936,Bear                   ,Chow Chow,7/16/2008,,
4988937,Prince                ,Poodle,7/16/2008,,
4988938,Carley                ,Jack Russell Terrier,7/16/2008,,
4988939,Diva                   ,Chihuahua,7/16/2008,,
4988940,Tega                  ,Basenji,7/16/2008,,
4988941,Delilah                ,Staffordshire Bull Terrier,7/17/2008,,
4988942,Bruno                 ,Mastiff,7/18/2008,,
4988943,Coco Channel    ,Whippet,7/18/2008,,
4988944,Kazmire             ,Shepherd Mix,7/18/2008,,
4988945,Higby Kanaan    ,Pit Bull Mix,7/18/2008,,
4988946,Cookie               ,Jack Russell Terrier,7/18/2008,,
4988947,Scraps               ,Dalmatian,7/21/2008,,
4988948,Tinker                 ,Labrador Retriever,12/8/2003,,
4988949,Tate                   ,Boxer,7/21/2008,,
4988950,Chewie               ,Boxer Mix,7/22/2008,,
4988951,Sarah                 ,Boxer,7/22/2008,,
4988952,Cricket               ,Pomeranian,7/23/2008,,
4988953,Ginger                ,Bullmastiff,7/24/2008,,
4988954,Oreo Velez         ,Shih Tzu,7/24/2008,,
4988955,Mike                   ,Golden Retriever,7/24/2008,,
4988956,Heidi Donohue   ,Dachshund,7/24/2008,,
4988957,Nimbus              ,Shih Tzu,7/25/2008,,
4988958,Angel                 ,Chow Mix,7/25/2008,,
4988959,Ty                       ,American Staffordshire Terrier,7/25/2008,,
4988960,Molly                  ,Australian Bandog,7/29/2008,,
4988961,Lucky                 ,Labrador Retriever,7/30/2008,,
4988962,Ox                      ,American Staffordshire Terrier,7/30/2008,,
4988963,Lexi                    ,Jack Russell Terrier,8/1/2008,,
4988965,Mally                  ,Labrador Mix,8/4/2008,,
4988967,Eli                       ,Boxer,8/6/2008,,
4988968,Rain                   ,American Staffordshire Terrier,8/8/2008,,
4988969,Abby                  ,Bulldog,8/8/2008,,
4988970,Thor                   ,Shepherd Mix,8/11/2008,,
4988972,Toby                   ,Cairn Terrier,8/18/2008,,
4988974,Fifi                      ,American Staffordshire Terrier,8/18/2008,,
4988975,Tyson                 ,Pit Bull Mix,8/19/2008,,
4988976,Ava                    ,German Shepherd Dog,8/20/2008,,
4988977,Precious             ,American Staffordshire Terrier,8/20/2008,,
4988978,Soulja                 ,Shih Tzu,8/20/2008,,
4988979,Mottie                 ,Shih Tzu,8/21/2008,,
4988980,Prince                ,Beagle,8/22/2008,,
4988981,Onyx                  ,Chow Mix,8/25/2008,,
4988982,Sampaon           ,American Staffordshire Terrier,8/25/2008,,
4988983,Dash                  ,Pekingese,8/26/2008,,
4988984,Bella                   ,Labrador Mix,8/26/2008,,
4988985,Bruno                 ,Pit Bull Mix,8/27/2008,,
4988986,Moto                   ,American Staffordshire Terrier,8/27/2008,,
4988987,Wisdom              ,Pit Bull Mix,8/28/2008,,
4988988,Seven Thrasher ,Pit Bull Mix,8/28/2008,,
4988989,Maxie                 ,Shih Tzu,9/2/2008,,
4988990,Sugar                 ,West Highland White Terrier,9/2/2008,,
4988991,Ruby                  ,Pomeranian,9/4/2008,,
4988992,Snickers             ,Cocker Spaniel,9/5/2008,,
4988993,Jake                   ,English Setter,9/5/2008,,
4988994,Janie                  ,Shepherd Mix,9/9/2008,,
4988995,Chester              ,Shar Pei,9/10/2008,,
4988996,Taylor                 ,Labrador Mix,9/10/2008,,
4988997,Landon               ,Chihuahua,9/10/2008,,
4988998,Kubala Bennett  ,American Staffordshire Terrier,9/11/2008,,
4988999,Capon                ,American Staffordshire Terrier,9/11/2008,,
4989000,Katie                  ,Dobermann Pinscher,9/15/2008,,
4989001,Diesel                 ,Pekingese,9/15/2008,,
4989002,Kipper                ,Australian Cattle Dog,9/17/2008,,
4989003,Caesar               ,Pit Bull Mix,9/17/2008,,
4989005,Bella                   ,American Staffordshire Terrier,9/19/2008,,
4989006,Blaze                  ,Labrador Mix,9/22/2008,,
4989007,Charlie               ,Dachshund,9/23/2008,,
4989008,Lilly                    ,American Staffordshire Terrier,9/25/2008,,
4989010,Ganja                 ,American Staffordshire Terrier,9/26/2008,,
4989011,Diamond            ,Rottweiler,9/26/2008,,
4989012,Mercedes           ,American Staffordshire Terrier,9/29/2008,,
4989013,Honey                ,Labrador Mix,9/30/2008,,
4989014,Brodie                ,Shepherd Mix,9/30/2008,,
4989015,Shae                  ,Labrador Mix,9/30/2008,,
4989016,Winnie                ,Collie,10/2/2008,,
4989017,Sophie               ,Golden Retriever,10/3/2008,,
4989020,Achiles               ,Rottweiler,10/3/2008,,
4989021,Princess             ,Pomeranian,10/6/2008,,
4989022,Shadow              ,American Staffordshire Terrier,10/6/2008,,
4989024,Rosie                 ,Chihuahua,10/7/2008,,
4989025,Chelsey              ,Shepherd Mix,10/7/2008,,
4989026,Cookie               ,Chihuahua,10/7/2008,,
4989027,Malika                ,Labrador Mix,10/7/2008,,
4989028,Lucky                 ,German Shepherd Dog,10/8/2008,,
4989029,Samson             ,German Shepherd Dog,10/8/2008,,
4989030,Laverne              ,Scottish Terrier,10/10/2008,,
4989031,Shirley                ,Scottish Terrier,10/10/2008,,
4989032,Karma                ,Chow Chow,10/17/2008,,
4989033,Mizuno               ,Boxer Mix,10/17/2008,,
4989034,Max                    ,Rottweiler,10/17/2008,,
4989035,Sasha                ,American Staffordshire Terrier,10/20/2008,,
4989036,Marcie                ,Bulldog,10/21/2008,,
4989037,Macaya              ,American Staffordshire Terrier,10/21/2008,,
4989038,Shadow              ,Staffordshire Bull Terrier,10/23/2008,,
4989039,Tequila               ,Shepherd Mix,10/27/2008,,
4989040,Anya                  ,Labrador Mix,10/28/2008,,
4989041,Princess             ,American Staffordshire Terrier,10/30/2008,,
4989042,Charlie               ,Rottweiler Mix,10/31/2008,,
4989043,Cash                  ,Husky Mix,10/31/2008,,
4989044,Kenzo Tao         ,Shih Tzu,11/3/2008,,
4989045,Diesel                 ,American Pit Bull Terrier,11/5/2008,,
4989046,Jake                   ,"Poodle, minature",11/10/2008,,
4989047,Pila                     ,Sheltie,11/7/2008,,
4989048,Max                    ,Siberian Husky,11/12/2008,,
4989049,Shadow              ,English Shepherd,11/18/2008,,
4989050,Pike                    ,Labrador Mix,11/19/2008,,
4989051,Mya                    ,Shih Tzu,11/19/2008,,
4989052,Blackberry          ,Cocker Spaniel,11/20/2008,,
4989053,Brisko                 ,American Bulldog,11/21/2008,,
4989054,Sophia               ,Chow Mix,11/24/2008,,
4989055,Sebastian           ,Australian Shepherd,11/24/2008,,
4989056,Lucy                   ,Labrador Mix,11/25/2008,,
4989057,Jester                 ,Labrador Retriever,11/25/2008,,
4989058,Nikita                  ,Labrador Retriever,11/26/2008,,
4989059,Ceasar               ,Chihuahua,12/1/2008,,
4989060,Dakota               ,Alaskan Malamute,12/1/2008,,
4989061,Deyah                ,Mastiff,12/2/2008,,
4989062,Lyla                    ,Labrador Mix,12/3/2008,,
4989063,Cyrus                 ,Husky Mix,12/4/2008,,
4989064,Precious             ,Miniature Pinscher,12/9/2008,,
4989065,Asta                   ,Golden Retriever,12/19/2008,,
4989066,Mika                   ,Shih Tzu,12/19/2008,,
4989067,Princess             ,American Eskimo Dog,12/23/2008,,
4989068,Panda                ,American Staffordshire Terrier,12/24/2008,,
4989069,Festus                ,Labrador Mix,12/26/2008,,
4989070,Sweet Pea         ,German Shepherd Dog,12/29/2008,,
4989071,Poet                   ,Pit Bull Mix,12/29/2008,,
4989072,Aurora                ,Siberian Husky,12/30/2008,,
4989073,Sasha                ,Husky Mix,12/31/2008,,
4989074,Precious             ,American Staffordshire Terrier,1/2/2009,,
4989075,Clancy                ,Labrador Mix,1/5/2009,,
4989076,Alex                    ,Golden Retriever,1/6/2009,,
4989077,Ben                    ,Toy Fox Terrier,1/8/2009,,
4989078,Lucy                   ,Cairn Terrier,1/8/2009,,
4989079,Shadow              ,Labrador Mix,1/9/2009,,
4989080,Beast                 ,Labrador Retriever,1/9/2009,,
4989081,Sheppie             ,German Shepherd Dog,1/14/2009,,
4989082,Duke                  ,Border Collie,1/16/2009,,
4989083,Candy                ,Hound Mix,1/16/2009,,
4989084,Baxter                ,Labrador Retriever,1/21/2009,,
4989085,Quincy               ,Pug,1/21/2009,,
4989086,Rocky                 ,Golden Retriever,1/22/2009,,
4989087,Bubba                ,Boxer Mix,1/23/2009,,
4989088,Gina                   ,Shepherd Mix,1/23/2009,,
4989089,Freedom            ,Boxer,1/23/2009,,
4989090,Ruby                  ,Labrador Mix,1/26/2009,,
4989091,Bear                   ,Shepherd Mix,1/28/2009,,
4989092,Saria                  ,Pomeranian,1/28/2009,,
4989093,Cocoa                ,Labrador Retriever,1/29/2009,,
4989094,Walter                ,Labrador Retriever,2/2/2009,,
4989095,Tiny                    ,Welsh Corgi,2/3/2009,,
4989096,Mia Cherish       ,Silky Terrier,2/3/2009,,
4989097,Giovanni            ,Pug,2/4/2009,,
4989098,Edie                   ,American Staffordshire Terrier,2/5/2009,,
4989099,Simmy Lou         ,Rat Terrier,2/5/2009,,
4989100,Gracie Mae        ,Beagle,2/5/2009,,
4989101,Grace                 ,Great Pyrenees,2/6/2009,,
4989102,Romeo               ,Great Pyrenees,2/6/2009,,
4989103,Shelby                ,Cockapoo,2/11/2009,,
4989104,Biggie                 ,Chihuahua,2/13/2009,,
4989105,Chicola               ,"Chihuahua, Longhaired",2/17/2009,,
4989106,Jetta                   ,Bichon Avanese,2/17/2009,,
4989107,Ruby                  ,Labrador Retriever,2/17/2009,,
4989108,Gunner               ,Golden Retriever,2/17/2009,,
4989109,Shelby Bear       ,Labrador Mix,1/29/2018,,
4989110,Rex                    ,Boxer,2/19/2009,,
4989111,Jackson             ,Pit Bull Mix,2/19/2009,,
4989112,Levi                    ,Labrador Retriever,2/19/2009,,
4989113,Jasmine Walker ,Labrador Retriever,2/19/2009,,
4989114,Chip                   ,Welsh Corgi (Pembroke),2/20/2009,,
4989115,Tyson                 ,Pit Bull Mix,2/20/2009,,
4989116,Sam                   ,Pekingese,2/20/2009,,
4989117,Ziggy                  ,Pug,2/23/2009,,
4989119,Simon                ,Boxer Mix,2/25/2009,,
4989120,Burnie                ,Pug,2/27/2009,,
4989121,Blanco                ,Chihuahua,2/27/2009,,
4989122,T-rex                  ,Maltese,3/3/2009,,
4989123,Morty                  ,Pit Bull Mix,3/3/2009,,
4989124,Roscor               ,Labrador Mix,3/3/2009,,
4989125,Molly                  ,American Staffordshire Terrier,3/3/2009,,
4989126,Jasper                ,Rottweiler Mix,3/3/2009,,
4989127,Connor               ,Lhasa Apso,3/4/2009,,
4989128,Gemini               ,Terrier Mix,3/4/2009,,
4989129,Lucky                 ,Rottweiler,3/5/2009,,
4989130,Mocha                ,Labrador Retriever,3/5/2009,,
4989131,Carmen              ,Chihuahua,3/5/2009,,
4989132,Phantazia           ,American Bulldog,3/9/2009,,
4989133,Bella                   ,Chihuahua,3/9/2009,,
4989134,Magoo                ,Hound Mix,3/10/2009,,
4989135,Luca                   ,Beagle Mix,3/12/2009,,
4989136,Lucy                   ,Labrador Mix,3/12/2009,,
4989137,Nibblles              ,Chihuahua,3/12/2009,,
4989138,Snoop                ,Silky Terrier,3/16/2009,,
4989139,Cierra                 ,Pit Bull Mix,3/16/2009,,
4989140,Dakota               ,Golden Retriever,3/16/2009,,
4989141,Lebowski            ,American Staffordshire Terrier,3/16/2009,,
4989142,Jake                   ,American Staffordshire Terrier,3/17/2009,,
4989143,Molly                  ,Boxer,3/17/2009,,
4989144,Bailey                 ,Labrador Retriever,3/18/2009,,
4989145,Maya                  ,Labrador Retriever,3/18/2009,,
4989146,Sam                   ,Golden Retriever,3/19/2009,,
4989147,Sadie                 ,Labrador Mix,3/19/2009,,
4989148,Emma                ,Labrador Mix,8/20/2020,,
4989149,Sassie                ,Chihuahua,3/20/2009,,
4989150,Kieara                ,American Staffordshire Terrier,3/20/2009,,
4989151,Norman              ,Vizsla,3/20/2009,,
4989152,Molly                  ,Bichon Frise,3/24/2009,,
4989153,Fletcher              ,English Shepherd,3/24/2009,,
4989154,Newman            ,Labrador Mix,3/26/2009,,
4989155,Nell                    ,Bulldog,3/27/2009,,
4989156,Rocky                 ,Beagle,3/30/2009,,
4989157,Cessamyna        ,American Staffordshire Terrier,3/31/2009,,
4989158,Libby                  ,American Staffordshire Terrier,3/31/2009,,
4989159,Jasmine             ,American Staffordshire Terrier,3/31/2009,,
4989160,Baby                  ,Chow Chow,4/1/2009,,
4989161,Duby                  ,Griffon Bruxellois,4/2/2009,,
4989162,Pedro                 ,Chihuahua,4/2/2009,,
4989163,Peggy Sue         ,Dalmatian,4/2/2009,,
4989164,Dummy              ,Labrador Mix,4/2/2009,,
4989165,Duke                  ,American Staffordshire Terrier,4/2/2009,,
4989166,Mischief             ,Rottweiler Mix,4/3/2009,,
4989167,Itsy Bitsy            ,"Chihuahua, Longhaired",4/3/2009,,
4989168,Charlie               ,Terrier,4/3/2009,,
4989169,Grizzly Bear Dunbar           ,Terrier,4/3/2009,,
4989170,Connor Dunbar  ,Sheltie,4/3/2009,,
4989171,Gizmo                ,Labrador Mix,4/6/2009,,
4989172,Sadie Mae         ,Chihuahua,4/6/2009,,
4989173,Taz                     ,Chihuahua,4/7/2009,,
4989174,Patches              ,American Bulldog,4/8/2009,,
4989175,Mijo                    ,Labrador Retriever,4/9/2009,,
4989176,Bear                   ,Lhasa Apso,4/9/2009,,
4989177,Heidi                  ,Beagle,4/10/2009,,
4989178,Molly                  ,Boston Terrier,4/10/2009,,
4989179,Simon                ,Beagle,4/10/2009,,
4989180,Nona                  ,Terrier Mix,4/13/2009,,
4989181,Nico                   ,Shepherd Mix,4/14/2009,,
4989182,Jon                     ,Bichon Frise,4/15/2009,,
4989183,Max                    ,Terrier Mix,4/16/2009,,
4989184,Ginger                ,Golden Retriever,4/16/2009,,
4989185,Noah                  ,Chihuahua,4/17/2009,,
4989186,Trouble              ,Beagle,4/21/2009,,
4989187,Spanky               ,American Pit Bull Terrier,4/22/2009,,
4989188,Leo                     ,Bichon Avanese,4/22/2009,,
4989189,Cody                  ,Poodle,4/22/2009,,
4989190,Eli                       ,Alaskan Husky,4/24/2009,,
4989191,Maxie                 ,Boxer,4/27/2009,,
4989192,Gizmo                ,Papillon,4/28/2009,,
4989193,Gizmo                ,Pekingese,4/28/2009,,
4989194,Candi                 ,Chihuahua,4/29/2009,,
4989195,Ruby                  ,Golden Retriever,6/29/2010,,
4989196,Loca                   ,Shar Pei,5/1/2009,,
4989197,Skeeter              ,Hound,5/1/2009,,
4989198,Tomi                   ,Golden Retriever,5/4/2009,,
4989199,Lady                   ,Bichon Frise,5/4/2009,,
4989200,Kodah Mercer    ,Bichon Frise,5/1/2009,,
4989201,Bruiser               ,Chihuahua,5/5/2009,,
4989202,Cosmo               ,German Shepherd Dog,5/6/2009,,
4989203,Eva Herse          ,Griffon Bruxellois,5/6/2009,,
4989204,Jack                   ,Alaskan Husky,5/6/2009,,
4989205,Emily                  ,Labrador Mix,5/8/2009,,
4989206,Izzy                    ,Chihuahua,5/8/2009,,
4989207,Adian                 ,American Staffordshire Terrier,5/8/2009,,
4989208,Jordan                ,Pomeranian,5/11/2009,,
4989209,Jazz                   ,Jack Russell Terrier,5/12/2009,,
4989210,Bear                   ,Chihuahua,5/13/2009,,
4989211,Quito                  ,Shar Pei,5/14/2009,,
4989212,Bailey                 ,Shar Pei,5/14/2009,,
4989213,Bandit                ,American Pit Bull Terrier,5/14/2009,,
4989214,Ottis                   ,Dachshund,5/15/2009,,
4989215,Snickers             ,Labrador Retriever,5/18/2009,,
4989216,Heidi                  ,German Shepherd Dog,5/20/2009,,
4989217,Lucy                   ,American Pit Bull Terrier,5/20/2009,,
4989218,Hodges              ,Hound,5/20/2009,,
4989219,Tabitha               ,Husky Mix,5/21/2009,,
4989220,Little Bit              ,Australian Cattle Dog,5/21/2009,,
4989221,Cooper               ,Spaniel,5/21/2009,,
4989222,Louie                  ,Newfoundland,5/22/2009,,
4989223,Kane                  ,Rottweiler Mix,5/26/2009,,
4989224,Buddy                ,Bullmastiff,5/28/2009,,
4989225,Millie                  ,Anatolian Shepherd Dog,5/28/2009,,
4989226,Momma Cita      ,American Pit Bull Terrier,5/29/2009,,
4989227,Lexi                    ,Labrador Retriever,6/1/2009,,
4989228,Wesley               ,West Highland White Terrier,6/1/2009,,
4989229,Darby                 ,Pomeranian,6/1/2009,,
4989230,Duke                  ,Labrador Retriever,6/1/2009,,
4989231,Meko                  ,American Pit Bull Terrier,6/3/2009,,
4989232,Allie                    ,German Shepherd Dog,6/3/2009,,
4989233,Pepe                  ,Chihuahua,6/3/2009,,
4989234,Kujoh                 ,German Shepherd Dog,6/3/2009,,
4989235,Desiree              ,Rat Terrier,6/4/2009,,
4989236,Gizmo                ,Pekingese,6/4/2009,,
4989237,Nicholas             ,Pomeranian,6/5/2009,,
4989238,Jack                   ,Terrier Mix,6/9/2009,,
4989239,Max                    ,Lhasa Apso,6/10/2009,,
4989240,Bandit Haupt      ,Rottweiler Mix,6/12/2009,,
4989241,Leon                   ,Boxer Mix,6/15/2009,,
4989242,Buddy                ,Saint Bernard,6/16/2009,,
4989243,Roo                    ,American Staffordshire Terrier,6/16/2009,,
4989244,Jojo                    ,"Poodle, minature",6/19/2009,,
4989245,Summer             ,Shepherd Mix,6/19/2009,,
4989246,Molley                ,Poodle Mix,6/23/2009,,
4989247,Bruiser               ,Chihuahua,6/23/2009,,
4989248,Sugarbaby         ,"Poodle, minature",6/24/2009,,
4989249,Frampton           ,"Poodle, minature",6/24/2009,,
4989250,Angel                 ,Pit Bull Mix,6/25/2009,,
4989251,Sealy                  ,Rottweiler Mix,6/25/2009,,
4989252,Polo                   ,"Poodle, minature",6/25/2009,,
4989253,Spot                   ,American Staffordshire Terrier,6/25/2009,,
4989254,Molly                  ,Boxer,6/25/2009,,
4989255,Zeek Barnes      ,American Staffordshire Terrier,6/25/2009,,
4989256,Molly                  ,Yorkshire Terrier,6/30/2009,,
4989257,Lilly                    ,Hound,7/1/2009,,
4989258,Alfie                    ,Havanese,7/1/2009,,
4989259,Almond Joy        ,Welsh Corgi (Pembroke),7/1/2009,,
4989260,Peanut               ,Welsh Corgi (Pembroke),7/1/2009,,
4989261,Oliver                 ,Pug,7/2/2009,,
4989262,Abigail                ,Terrier,7/2/2009,,
4989263,Della                  ,Miniature Pinscher,7/2/2009,,
4989264,Rocky                 ,Pointer,7/6/2009,,
4989265,Davidson            ,Boxer,1/19/2016,,
4989266,Cuddles             ,Cocker Spaniel,7/6/2009,,
4989267,Joy                     ,Cocker Spaniel,7/6/2009,,
4989268,Madison             ,American Pit Bull Terrier,7/9/2009,,
4989269,Little Bit              ,Miniature Pinscher,7/9/2009,,
4989270,Buddy                ,Australian Shepherd,7/10/2009,,
4989271,Asher                 ,Bichon Frise,7/15/2009,,
4989272,Dutches             ,Labrador Mix,7/15/2009,,
4989273,Tiger                  ,Labrador Mix,7/15/2009,,
4989274,Prince Riddell    ,Dobermann Pinscher,7/15/2009,,
4989275,Tyson                 ,Cane Corso,7/16/2009,,
4989276,Lucky                 ,Shepherd Mix,7/16/2009,,
4989277,Hennessy           ,American Staffordshire Terrier,7/20/2009,,
4989278,Bella                   ,Beagle,7/21/2009,,
